	CURIE	counts
204	NCBITAXON:1448314	2
205	NCBITAXON:1448315	1
206	NCBITAXON:1448319	1
207	NCBITAXON:1448321	2
208	NCBITAXON:1450429	1
209	NCBITAXON:1450434	1
210	NCBITAXON:1450436	1
211	NCBITAXON:1450537	3
212	NCBITAXON:1452720	1
213	NCBITAXON:145637	4
214	NCBITAXON:1457551	1
215	NCBITAXON:1464	1
216	NCBITAXON:1486245	1
217	NCBITAXON:1486427	1
218	NCBITAXON:1491466	1
219	NCBITAXON:1496	46
220	NCBITAXON:150440	1
221	NCBITAXON:1504969	1
222	NCBITAXON:1513	1
223	NCBITAXON:1513325	1
224	NCBITAXON:1520	1
225	NCBITAXON:1523415	3
226	NCBITAXON:1526549	1
227	NCBITAXON:153609	4
228	NCBITAXON:1537102	3
229	NCBITAXON:1547922	1
230	NCBITAXON:1548389	2
231	NCBITAXON:155077	4
232	NCBITAXON:1561972	1
233	NCBITAXON:1579	3
234	NCBITAXON:158	1
235	NCBITAXON:158500	1
236	NCBITAXON:158586	1
237	NCBITAXON:158606	1
238	NCBITAXON:158878	1
239	NCBITAXON:160	1
240	NCBITAXON:160232	1
241	NCBITAXON:1603071	1
242	NCBITAXON:160864	1
243	NCBITAXON:1642954	1
244	NCBITAXON:164328	3
245	NCBITAXON:164418	1
246	NCBITAXON:1654360	1
247	NCBITAXON:165450	1
248	NCBITAXON:165597	1
249	NCBITAXON:1674146	1
250	NCBITAXON:168471	1
251	NCBITAXON:1685	2
252	NCBITAXON:168636	1
253	NCBITAXON:169388	1
254	NCBITAXON:170187	7
255	NCBITAXON:1703	1
256	NCBITAXON:1704045	3
257	NCBITAXON:170406	1
258	NCBITAXON:1705394	1
259	NCBITAXON:1717	2
260	NCBITAXON:1719	1
261	NCBITAXON:1727196	3
262	NCBITAXON:173	1
263	NCBITAXON:1736	1
264	NCBITAXON:174260	1
265	NCBITAXON:174633	2
266	NCBITAXON:1749249	1
267	NCBITAXON:1759399	1
268	NCBITAXON:176275	12
269	NCBITAXON:176279	1
270	NCBITAXON:176281	1
271	NCBITAXON:1765	5
272	NCBITAXON:1768030	2
273	NCBITAXON:1772	35
274	NCBITAXON:1773	134
275	NCBITAXON:1774	1
276	NCBITAXON:177416	1
277	NCBITAXON:1776078	1
278	NCBITAXON:1776384	1
279	NCBITAXON:1780507	1
280	NCBITAXON:1781	6
281	NCBITAXON:178872	1
282	NCBITAXON:178876	8
283	NCBITAXON:180	1
284	NCBITAXON:1804158	1
285	NCBITAXON:1815583	1
286	NCBITAXON:1829	1
287	NCBITAXON:184925	1
288	NCBITAXON:185431	57
289	NCBITAXON:186029	1
290	NCBITAXON:1861841	12
291	NCBITAXON:186497	1
292	NCBITAXON:1866961	3
293	NCBITAXON:1871047	1
294	NCBITAXON:187878	1
295	NCBITAXON:1884261	1
296	NCBITAXON:1884636	1
297	NCBITAXON:1886	2
298	NCBITAXON:1888	1
299	NCBITAXON:1890683	1
300	NCBITAXON:190486	1
301	NCBITAXON:190893	1
302	NCBITAXON:1911	6
303	NCBITAXON:1912	1
304	NCBITAXON:1914861	1
305	NCBITAXON:1916	2
306	NCBITAXON:192952	2
307	NCBITAXON:195102	3
308	NCBITAXON:196620	1
309	NCBITAXON:1968541	1
310	NCBITAXON:1980042	1
311	NCBITAXON:198094	1
312	NCBITAXON:198214	1
313	NCBITAXON:1982930	1
314	NCBITAXON:2003316	1
315	NCBITAXON:2005392	2
316	NCBITAXON:2019503	1
317	NCBITAXON:203124	4
318	NCBITAXON:2039	3
319	NCBITAXON:203907	1
320	NCBITAXON:204038	1
321	NCBITAXON:2041049	1
322	NCBITAXON:2045	3
323	NCBITAXON:2053932	1
324	NCBITAXON:205488	15
325	NCBITAXON:205921	1
326	NCBITAXON:2066070	1
327	NCBITAXON:2080735	1
328	NCBITAXON:2081964	1
329	NCBITAXON:2082293	1
330	NCBITAXON:2086595	2
331	NCBITAXON:208973	1
332	NCBITAXON:2093377	1
333	NCBITAXON:2097	1
334	NCBITAXON:210	21
335	NCBITAXON:2138	1
336	NCBITAXON:2144189	1
337	NCBITAXON:214684	9
338	NCBITAXON:215813	3
339	NCBITAXON:216592	2
340	NCBITAXON:216594	2
341	NCBITAXON:217159	1
342	NCBITAXON:2173169	1
343	NCBITAXON:2180	1
344	NCBITAXON:2190	2
345	NCBITAXON:220664	2
346	NCBITAXON:2208	1
347	NCBITAXON:221103	1
348	NCBITAXON:2217913	1
349	NCBITAXON:221822	1
350	NCBITAXON:222929	1
351	NCBITAXON:223283	8
352	NCBITAXON:2242	3
353	NCBITAXON:224326	1
354	NCBITAXON:225148	1
355	NCBITAXON:2252	5
356	NCBITAXON:226186	2
357	NCBITAXON:227086	2
358	NCBITAXON:227321	9
359	NCBITAXON:228399	1
360	NCBITAXON:228410	1
361	NCBITAXON:2285	4
362	NCBITAXON:228578	1
363	NCBITAXON:229533	17
