	CURIE	counts
211	NCBITAXON:3899	1
212	NCBITAXON:3917	4
213	NCBITAXON:39353	1
214	NCBITAXON:395014	1
215	NCBITAXON:39527	1
216	NCBITAXON:3999	1
217	NCBITAXON:4039	3
218	NCBITAXON:40505	1
219	NCBITAXON:40690	1
220	NCBITAXON:4108	4
221	NCBITAXON:41378	1
222	NCBITAXON:41447	1
223	NCBITAXON:4153	1
224	NCBITAXON:41568	5
225	NCBITAXON:4182	2
226	NCBITAXON:42064	1
227	NCBITAXON:4222	1
228	NCBITAXON:42229	1
229	NCBITAXON:4233	1
230	NCBITAXON:4236	5
231	NCBITAXON:42526	1
232	NCBITAXON:42528	3
233	NCBITAXON:4265	1
234	NCBITAXON:42839	1
235	NCBITAXON:43179	3
236	NCBITAXON:433688	1
237	NCBITAXON:4362	1
238	NCBITAXON:4392	1
239	NCBITAXON:439429	1
240	NCBITAXON:44386	3
241	NCBITAXON:4460	1
242	NCBITAXON:447135	1
243	NCBITAXON:448114	1
244	NCBITAXON:45171	1
245	NCBITAXON:4522	2
246	NCBITAXON:4529	3
247	NCBITAXON:4533	1
248	NCBITAXON:4543	4
249	NCBITAXON:4547	2
250	NCBITAXON:4555	2
251	NCBITAXON:4568	1
252	NCBITAXON:4572	3
253	NCBITAXON:4577	288
254	NCBITAXON:4579	1
255	NCBITAXON:4606	1
256	NCBITAXON:46066	1
257	NCBITAXON:4615	1
258	NCBITAXON:4679	1
259	NCBITAXON:4682	5
260	NCBITAXON:4690	1
261	NCBITAXON:475907	1
262	NCBITAXON:47622	2
263	NCBITAXON:477816	4
264	NCBITAXON:48171	3
265	NCBITAXON:48709	1
266	NCBITAXON:49495	1
267	NCBITAXON:50591	2
268	NCBITAXON:50954	4
269	NCBITAXON:51239	1
270	NCBITAXON:51240	3
271	NCBITAXON:51350	1
272	NCBITAXON:51475	1
273	NCBITAXON:519296	1
274	NCBITAXON:52518	1
275	NCBITAXON:52670	1
276	NCBITAXON:538958	1
277	NCBITAXON:56723	2
278	NCBITAXON:571814	1
279	NCBITAXON:58031	1
280	NCBITAXON:58065	2
281	NCBITAXON:582580	1
282	NCBITAXON:58334	1
283	NCBITAXON:59291	1
284	NCBITAXON:59312	1
285	NCBITAXON:59463	1
286	NCBITAXON:59479	3
287	NCBITAXON:60419	1
288	NCBITAXON:60711	30
289	NCBITAXON:610380	8
290	NCBITAXON:61143	1
291	NCBITAXON:61149	1
292	NCBITAXON:61156	3
293	NCBITAXON:61853	3
294	NCBITAXON:61970	1
295	NCBITAXON:62330	6
296	NCBITAXON:625172	1
297	NCBITAXON:62615	2
298	NCBITAXON:62808	1
299	NCBITAXON:63459	1
300	NCBITAXON:64884	1
301	NCBITAXON:66262	1
302	NCBITAXON:66420	1
303	NCBITAXON:6759	1
304	NCBITAXON:67938	1
305	NCBITAXON:688344	1
306	NCBITAXON:689277	1
307	NCBITAXON:6941	4
308	NCBITAXON:6943	1
309	NCBITAXON:6945	5
310	NCBITAXON:696360	6
311	NCBITAXON:6978	1
312	NCBITAXON:69919	1
313	NCBITAXON:7054	1
314	NCBITAXON:707683	1
315	NCBITAXON:70973	3
316	NCBITAXON:7113	1
317	NCBITAXON:7119	2
318	NCBITAXON:71251	1
319	NCBITAXON:7137	2
320	NCBITAXON:71412	1
321	NCBITAXON:7159	50
322	NCBITAXON:7160	1
323	NCBITAXON:71647	10
324	NCBITAXON:7165	19
325	NCBITAXON:7173	1
326	NCBITAXON:7175	1
327	NCBITAXON:7176	5
328	NCBITAXON:7213	4
329	NCBITAXON:7217	2
330	NCBITAXON:7227	2259
331	NCBITAXON:7237	4
332	NCBITAXON:7260	1
333	NCBITAXON:72873	3
334	NCBITAXON:73324	1
335	NCBITAXON:7370	5
336	NCBITAXON:7385	1
337	NCBITAXON:7397	1
338	NCBITAXON:7461	1
339	NCBITAXON:74613	2
340	NCBITAXON:74645	4
341	NCBITAXON:7469	1
342	NCBITAXON:74873	1
343	NCBITAXON:7536	1
344	NCBITAXON:75702	6
345	NCBITAXON:7612	1
346	NCBITAXON:76340	4
347	NCBITAXON:7654	2
348	NCBITAXON:7656	2
349	NCBITAXON:76772	2
350	NCBITAXON:77108	1
351	NCBITAXON:77173	1
352	NCBITAXON:7740	4
353	NCBITAXON:7741	2
354	NCBITAXON:7757	3
355	NCBITAXON:77606	2
356	NCBITAXON:7782	6
357	NCBITAXON:77912	1
358	NCBITAXON:7830	1
359	NCBITAXON:7868	1
360	NCBITAXON:79005	1
361	NCBITAXON:7906	2
362	NCBITAXON:79200	1
363	NCBITAXON:7957	3
364	NCBITAXON:79674	1
365	NCBITAXON:7994	4
366	NCBITAXON:8017	1
367	NCBITAXON:80265	1
368	NCBITAXON:8036	1
369	NCBITAXON:80379	1
370	NCBITAXON:80418	1
371	NCBITAXON:8083	2
372	NCBITAXON:80836	1
373	NCBITAXON:80972	1
374	NCBITAXON:8127	2
375	NCBITAXON:8168	1
376	NCBITAXON:8222	4
377	NCBITAXON:8319	4
378	NCBITAXON:8346	1
379	NCBITAXON:8400	1
380	NCBITAXON:8404	1
381	NCBITAXON:84645	1
382	NCBITAXON:8519	1
383	NCBITAXON:85363	1
384	NCBITAXON:869827	1
385	NCBITAXON:872925	1
386	NCBITAXON:88036	2
387	NCBITAXON:88211	1
388	NCBITAXON:8839	16
389	NCBITAXON:8841	1
390	NCBITAXON:8843	1
391	NCBITAXON:8845	3
392	NCBITAXON:8848	1
393	NCBITAXON:88556	1
394	NCBITAXON:9031	455
395	NCBITAXON:90593	1
396	NCBITAXON:90675	2
397	NCBITAXON:90898	1
398	NCBITAXON:9103	12
399	NCBITAXON:91411	1
400	NCBITAXON:9157	1
401	NCBITAXON:9258	1
402	NCBITAXON:9267	1
403	NCBITAXON:9268	1
404	NCBITAXON:9305	2
405	NCBITAXON:93162	1
406	NCBITAXON:93297	1
407	NCBITAXON:933131	1
408	NCBITAXON:93385	3
409	NCBITAXON:934700	1
410	NCBITAXON:93504	4
411	NCBITAXON:9361	2
412	NCBITAXON:93977	1
413	NCBITAXON:9402	2
414	NCBITAXON:9407	3
415	NCBITAXON:9435	2
416	NCBITAXON:94400	1
417	NCBITAXON:945837	2
418	NCBITAXON:9534	3
419	NCBITAXON:9541	57
420	NCBITAXON:9544	198
421	NCBITAXON:9545	6
422	NCBITAXON:9546	1
423	NCBITAXON:9553	1
424	NCBITAXON:95602	2
425	NCBITAXON:9598	3
426	NCBITAXON:9606	44592
427	NCBITAXON:9612	4
428	NCBITAXON:9615	185
429	NCBITAXON:9646	1
430	NCBITAXON:96538	1
431	NCBITAXON:9669	16
432	NCBITAXON:96939	1
433	NCBITAXON:9716	1
434	NCBITAXON:9749	1
435	NCBITAXON:97700	4
436	NCBITAXON:9785	1
437	NCBITAXON:9792	1
438	NCBITAXON:9793	2
439	NCBITAXON:9825	3
440	NCBITAXON:9838	2
441	NCBITAXON:9858	1
442	NCBITAXON:9863	9
443	NCBITAXON:9870	5
444	NCBITAXON:98922	1
445	NCBITAXON:99112	1
446	NCBITAXON:9913	561
447	NCBITAXON:9923	1
448	NCBITAXON:993090	1
449	NCBITAXON:998843	1
