	CURIE	counts
673	NCBITAXON:641501	2
674	NCBITAXON:64320	1
675	NCBITAXON:644356	1
676	NCBITAXON:6446	1
677	NCBITAXON:64495	1
678	NCBITAXON:645875	1
679	NCBITAXON:65093	5
680	NCBITAXON:6526	8
681	NCBITAXON:652616	1
682	NCBITAXON:654	1
683	NCBITAXON:655844	2
684	NCBITAXON:6565	1
685	NCBITAXON:65741	1
686	NCBITAXON:6579	1
687	NCBITAXON:660596	1
688	NCBITAXON:6613	1
689	NCBITAXON:6622	1
690	NCBITAXON:663	2
691	NCBITAXON:6645	1
692	NCBITAXON:66821	1
693	NCBITAXON:66948	1
694	NCBITAXON:671143	1
695	NCBITAXON:67896	1
696	NCBITAXON:680	4
697	NCBITAXON:682147	1
698	NCBITAXON:68242	2
699	NCBITAXON:686340	1
700	NCBITAXON:68746	1
701	NCBITAXON:68895	1
702	NCBITAXON:690256	1
703	NCBITAXON:690566	2
704	NCBITAXON:691	1
705	NCBITAXON:694009	1
706	NCBITAXON:6956	1
707	NCBITAXON:701347	1
708	NCBITAXON:702382	1
709	NCBITAXON:703352	1
710	NCBITAXON:704108	1
711	NCBITAXON:70415	2
712	NCBITAXON:70448	2
713	NCBITAXON:70780	1
714	NCBITAXON:713887	1
715	NCBITAXON:71421	1
716	NCBITAXON:714359	1
717	NCBITAXON:716541	1
718	NCBITAXON:71995	1
719	NCBITAXON:72228	3
720	NCBITAXON:73031	1
721	NCBITAXON:73239	3
722	NCBITAXON:73501	3
723	NCBITAXON:74109	1
724	NCBITAXON:74313	3
725	NCBITAXON:74811	2
726	NCBITAXON:749906	2
727	NCBITAXON:75736	1
728	NCBITAXON:75750	1
729	NCBITAXON:759273	2
730	NCBITAXON:763552	1
731	NCBITAXON:765698	1
732	NCBITAXON:765952	1
733	NCBITAXON:76775	2
734	NCBITAXON:76856	2
735	NCBITAXON:77020	1
736	NCBITAXON:77044	1
737	NCBITAXON:77133	2
738	NCBITAXON:77546	1
739	NCBITAXON:777	2
740	NCBITAXON:781	1
741	NCBITAXON:794803	1
742	NCBITAXON:798130	1
743	NCBITAXON:79923	2
744	NCBITAXON:80884	1
745	NCBITAXON:81032	3
746	NCBITAXON:813	7
747	NCBITAXON:817	2
748	NCBITAXON:81726	1
749	NCBITAXON:81824	1
750	NCBITAXON:82789	1
751	NCBITAXON:82941	2
752	NCBITAXON:83558	2
753	NCBITAXON:83656	1
754	NCBITAXON:84023	2
755	NCBITAXON:851	1
756	NCBITAXON:853	1
757	NCBITAXON:85620	1
758	NCBITAXON:85963	1
759	NCBITAXON:862751	1
760	NCBITAXON:869390	1
761	NCBITAXON:870	4
762	NCBITAXON:879823	2
763	NCBITAXON:88149	2
764	NCBITAXON:88274	1
765	NCBITAXON:887700	2
766	NCBITAXON:888834	1
767	NCBITAXON:890402	1
768	NCBITAXON:89981	1
769	NCBITAXON:90261	1
770	NCBITAXON:90312	1
771	NCBITAXON:90370	1
772	NCBITAXON:90371	41
773	NCBITAXON:911022	1
774	NCBITAXON:912801	1
775	NCBITAXON:913774	1
776	NCBITAXON:91752	1
777	NCBITAXON:930945	5
778	NCBITAXON:93132	1
779	NCBITAXON:936046	1
780	NCBITAXON:941322	1
781	NCBITAXON:94289	4
782	NCBITAXON:945690	1
783	NCBITAXON:947166	1
784	NCBITAXON:948311	1
785	NCBITAXON:948564	4
786	NCBITAXON:953739	3
787	NCBITAXON:95538	1
788	NCBITAXON:96345	1
789	NCBITAXON:964	2
790	NCBITAXON:97331	1
791	NCBITAXON:97359	1
792	NCBITAXON:98310	1
793	NCBITAXON:983506	1
794	NCBITAXON:98794	1
