	CURIE	counts
363	DOID1325	2
364	DOID13250	3085
365	DOID13270	4
366	DOID13271	1
367	DOID13365	1
368	DOID13381	1
369	DOID13386	1
370	DOID13401	1
371	DOID13417	1
372	DOID13431	2
373	DOID13499	1
374	DOID13722	3
375	DOID13725	1
376	DOID13757	1
377	DOID13775	2
378	DOID13909	1
379	DOID1395	539
380	DOID14006	3
381	DOID14042	38
382	DOID14087	2
383	DOID1415	48
384	DOID14188	2
385	DOID14203	3
386	DOID14225	1
387	DOID14247	4
388	DOID14276	19
389	DOID14291	1
390	DOID14336	2
391	DOID14415	1
392	DOID14482	1
393	DOID14497	2
394	DOID14499	2
395	DOID14550	10
396	DOID14566	436
397	DOID1458	1
398	DOID1470	1
399	DOID14735	1
400	DOID1570	1
401	DOID1580	2
402	DOID1602	2
403	DOID1612	110
404	DOID1618	1
405	DOID1697	3
406	DOID1799	2
407	DOID1827	1
408	DOID1866	1
409	DOID1875	17
410	DOID1882	1
411	DOID1884	198
412	DOID1920	215
413	DOID1921	2
414	DOID1923	1
415	DOID1924	163
416	DOID1943	4
417	DOID1967	162
418	DOID1969	1
419	DOID1975	1
420	DOID2024	1
421	DOID2030	1
422	DOID2043	2325
423	DOID2061	1
424	DOID2065	1
425	DOID2123	181
426	DOID217	5
427	DOID2170	108
428	DOID2217	3
429	DOID2234	3
430	DOID224	10
431	DOID2339	10
432	DOID2348	1
433	DOID2364	2
434	DOID2394	1
435	DOID2426	1
436	DOID2456	1
437	DOID2468	148
438	DOID2475	1
439	DOID2491	11
440	DOID2498	1
441	DOID2538	1
442	DOID2571	2
443	DOID2609	2
444	DOID2640	4
445	DOID2658	5
446	DOID270	1
447	DOID2710	3
448	DOID2732	2
449	DOID2754	8
450	DOID2755	2
451	DOID2797	1
452	DOID2801	3
453	DOID2810	14
454	DOID2841	1
455	DOID2846	1
456	DOID2914	1
457	DOID2934	1
458	DOID2942	214
459	DOID2986	2
460	DOID3021	13
461	DOID303	1
462	DOID3044	69
463	DOID3055	4
464	DOID3093	1
465	DOID3119	2
466	DOID3128	1
467	DOID314	1
468	DOID3146	186
469	DOID3172	1
470	DOID3191	1
471	DOID3200	1
472	DOID321	1
473	DOID3241	1
474	DOID3246	40
475	DOID3247	371
476	DOID3255	1
477	DOID326	5016
478	DOID3260	2
479	DOID3277	1
480	DOID331	6
481	DOID3312	1
482	DOID3369	2
483	DOID3371	152
484	DOID3376	2
485	DOID3382	172
486	DOID3393	6
487	DOID341	86
488	DOID3450	4
489	DOID3492	14
490	DOID3493	5
491	DOID3498	1293
492	DOID3502	1
493	DOID3535	2
494	DOID365	1
495	DOID3660	3
496	DOID3675	1
497	DOID3713	1
498	DOID3720	1
499	DOID3721	1
500	DOID3798	2
501	DOID3814	1
502	DOID3864	3
503	DOID3910	1802
504	DOID3928	3
505	DOID396	1
506	DOID3981	9
507	DOID3982	3
508	DOID399	5103
509	DOID4029	2
510	DOID4045	1
511	DOID4051	56
512	DOID4071	1
513	DOID4078	8
514	DOID4090	163
515	DOID4140	6
516	DOID4151	2
517	DOID4159	484
518	DOID417	1524
519	DOID4176	1
520	DOID4189	114
521	DOID4233	1
522	DOID4236	1
523	DOID4239	10
524	DOID4291	1
525	DOID4300	1
526	DOID4367	1
527	DOID4376	21
528	DOID4377	6
529	DOID4378	20
530	DOID4386	1
531	DOID4450	519
532	DOID4481	286
533	DOID4483	233
534	DOID4492	3
535	DOID4556	8
536	DOID4562	1
537	DOID4660	1
538	DOID4661	1
539	DOID4674	23
540	DOID4708	1
541	DOID4724	511
542	DOID4731	1
543	DOID4737	1
544	DOID4749	1
545	DOID4776	1
546	DOID4778	1
547	DOID4791	1
548	DOID483	1
549	DOID4840	4
550	DOID4870	1
551	DOID4933	1
552	DOID4964	1
553	DOID4992	30
554	DOID5093	2
555	DOID5104	1
556	DOID5132	1
557	DOID5207	1
558	DOID5221	1
559	DOID5222	1
560	DOID5273	4
561	DOID5340	1
562	DOID5362	2
563	DOID5363	26
564	DOID5387	1
565	DOID5409	1
566	DOID5435	3
567	DOID5485	102
568	DOID5501	1
569	DOID5502	1
570	DOID552	4449
571	DOID5521	1
572	DOID5556	1
573	DOID5592	2
574	DOID5690	1
575	DOID5692	1
576	DOID5702	2
577	DOID5729	2
578	DOID5768	1
579	DOID5823	1
580	DOID5825	1
581	DOID5846	1
582	DOID599	5
583	DOID5998	1
584	DOID6000	1
585	DOID6032	1
586	DOID6110	1
587	DOID6227	1
588	DOID6354	2
589	DOID6364	1
590	DOID6406	23
591	DOID648	2
592	DOID6536	1
593	DOID6652	4
594	DOID6759	1
595	DOID7165	3
596	DOID7210	1
597	DOID7365	2
598	DOID7427	9
599	DOID7528	1
600	DOID7602	1
601	DOID7615	1
602	DOID7717	1
603	DOID7725	1
604	DOID783	78
605	DOID7910	1
606	DOID799	40
607	DOID8110	3
608	DOID8243	1
609	DOID8252	1
610	DOID8398	2231
611	DOID8438	1
612	DOID8469	1
613	DOID8485	1
614	DOID8552	424
615	DOID8566	52
616	DOID8577	1
617	DOID8590	1
618	DOID8633	1
619	DOID8704	12
620	DOID8743	1
621	DOID883	10
622	DOID8866	1
623	DOID8892	23
624	DOID8946	1
625	DOID9007	27
626	DOID9119	53
627	DOID9123	11
628	DOID9138	1
629	DOID9155	1
630	DOID9191	94
631	DOID9230	1
632	DOID9246	108
633	DOID9261	1
634	DOID9270	1
635	DOID9369	2
636	DOID9389	1
637	DOID9395	4
638	DOID9428	4
639	DOID9460	2
640	DOID9461	1
641	DOID9476	1
642	DOID9487	1
643	DOID9513	2
644	DOID9588	883
645	DOID9663	1
646	DOID9667	1
647	DOID9673	1
648	DOID9682	1
649	DOID9694	1
650	DOID9699	1
651	DOID974	12
652	DOID9743	100
653	DOID9809	1
654	DOID9847	2
655	DOID9912	3
656	DOID9938	10
657	DOID9952	39
658	DOID9953	1
659	DOID9971	1
660	HP0000544	1
661	HP0001004	5
662	HP0001822	1
663	HP0002040	1
664	HP0002149	1
665	HP0005602	1
666	HP0007443	1
667	HP0010313	9
668	HP0012594	1
669	HP0030242	9
670	HP0031348	2
671	HP0031992	1
672	HP0100580	53
673	HP0100813	1
674	HP0410133	6
675	HP0410134	1
676	MONDO0000001	454
677	MONDO0000082	6
678	MONDO0000136	1
679	MONDO0000225	1
680	MONDO0000229	2
681	MONDO0000248	16
682	MONDO0000250	5
683	MONDO0000257	48
684	MONDO0000259	2
685	MONDO0000266	1
686	MONDO0000270	2
687	MONDO0000293	2
688	MONDO0000306	4
689	MONDO0000409	103
690	MONDO0000450	26
691	MONDO0000451	10
692	MONDO0000452	1
693	MONDO0000507	1
694	MONDO0000552	1
695	MONDO0000553	5
696	MONDO0000595	1
697	MONDO0000611	2
698	MONDO0000640	2
699	MONDO0000661	24
700	MONDO0000693	6
701	MONDO0000702	5
702	MONDO0000705	63
703	MONDO0000706	1
704	MONDO0000723	14
705	MONDO0000750	2
706	MONDO0000755	15
707	MONDO0000757	2
708	MONDO0000778	1
709	MONDO0000870	30
710	MONDO0000878	1
711	MONDO0000916	4
712	MONDO0000980	6
713	MONDO0001041	2
714	MONDO0001055	1
715	MONDO0001060	13
716	MONDO0001103	254
717	MONDO0001112	9
718	MONDO0001149	6
719	MONDO0001200	4
720	MONDO0001226	1
721	MONDO0001236	1
722	MONDO0001246	8
723	MONDO0001251	4
724	MONDO0001300	17
725	MONDO0001384	5
726	MONDO0001416	1
727	MONDO0001422	37
728	MONDO0001449	175
729	MONDO0001465	1
730	MONDO0001475	1
731	MONDO0001498	3
732	MONDO0001528	2
733	MONDO0001531	2
734	MONDO0001577	55
735	MONDO0001620	1
736	MONDO0001621	4
737	MONDO0001644	1
738	MONDO0001645	7
739	MONDO0001656	3
740	MONDO0001660	19
741	MONDO0001661	2
742	MONDO0001670	4
743	MONDO0001703	2
744	MONDO0001705	3
745	MONDO0001762	1
746	MONDO0001819	1
747	MONDO0001822	1
748	MONDO0001944	1
749	MONDO0002026	26
750	MONDO0002030	1
751	MONDO0002032	1
752	MONDO0002045	3
753	MONDO0002050	404
754	MONDO0002066	1
755	MONDO0002072	1
756	MONDO0002095	3
757	MONDO0002105	4
758	MONDO0002113	1
759	MONDO0002120	67
760	MONDO0002127	11
761	MONDO0002169	2
762	MONDO0002181	6
763	MONDO0002238	1
764	MONDO0002245	1
765	MONDO0002268	1
766	MONDO0002271	1
767	MONDO0002280	1
768	MONDO0002282	169
769	MONDO0002305	1
770	MONDO0002308	1
771	MONDO0002358	22
772	MONDO0002376	1
773	MONDO0002404	2
774	MONDO0002447	107
775	MONDO0002480	1
776	MONDO0002505	1
777	MONDO0002520	6
778	MONDO0002571	14
779	MONDO0002594	58
780	MONDO0002614	34
781	MONDO0002621	1
782	MONDO0002623	4
783	MONDO0002654	5
784	MONDO0002695	2
785	MONDO0002729	2
786	MONDO0002770	50
787	MONDO0002771	774
788	MONDO0002848	1
789	MONDO0002896	6
790	MONDO0002897	5
791	MONDO0002912	1
792	MONDO0002918	1
793	MONDO0002989	9
794	MONDO0003004	634
795	MONDO0003005	112
796	MONDO0003055	1
797	MONDO0003057	1
798	MONDO0003140	3
799	MONDO0003155	5
800	MONDO0003198	1
801	MONDO0003210	110
802	MONDO0003220	30
803	MONDO0003227	8
804	MONDO0003252	1
805	MONDO0003429	3
806	MONDO0003432	11
807	MONDO0003472	2
808	MONDO0003541	3
809	MONDO0003803	18
810	MONDO0003825	1
811	MONDO0003864	1
812	MONDO0003890	1
813	MONDO0003900	32
814	MONDO0003927	1
815	MONDO0004001	6
816	MONDO0004059	25
817	MONDO0004095	7
818	MONDO0004200	1
819	MONDO0004225	76
820	MONDO0004235	53
821	MONDO0004298	4
822	MONDO0004323	1
823	MONDO0004335	1
824	MONDO0004357	1
825	MONDO0004389	8
826	MONDO0004567	19
827	MONDO0004570	33
828	MONDO0004619	1
829	MONDO0004646	6
830	MONDO0004653	2
831	MONDO0004713	1
832	MONDO0004729	2
833	MONDO0004754	5
834	MONDO0004763	2
835	MONDO0004770	13
836	MONDO0004790	475
837	MONDO0004895	1
838	MONDO0004946	47
839	MONDO0004948	8
840	MONDO0004949	3
841	MONDO0004952	11
842	MONDO0004958	1
843	MONDO0004963	149
844	MONDO0004967	1
845	MONDO0004970	2905
846	MONDO0004980	43
847	MONDO0004982	3566
848	MONDO0004983	10
849	MONDO0004988	99
850	MONDO0004989	10177
851	MONDO0004992	61360
852	MONDO0005005	24
853	MONDO0005008	89
854	MONDO0005010	1
855	MONDO0005011	1
856	MONDO0005017	1
857	MONDO0005026	4
858	MONDO0005028	38
859	MONDO0005030	1
860	MONDO0005036	161
861	MONDO0005040	2
862	MONDO0005043	1002
863	MONDO0005044	116
864	MONDO0005057	7
865	MONDO0005072	1983
866	MONDO0005077	16
867	MONDO0005081	45
868	MONDO0005082	16
869	MONDO0005085	14
870	MONDO0005096	2535
871	MONDO0005098	7010
872	MONDO0005103	6
873	MONDO0005105	98
874	MONDO0005109	5
875	MONDO0005111	100
876	MONDO0005112	2
877	MONDO0005115	369
878	MONDO0005131	1
879	MONDO0005147	1074
880	MONDO0005148	5661
881	MONDO0005149	578
882	MONDO0005155	5
883	MONDO0005185	5
884	MONDO0005191	7
885	MONDO0005192	29
886	MONDO0005194	47
887	MONDO0005201	5
888	MONDO0005207	86
889	MONDO0005210	1
890	MONDO0005215	1
891	MONDO0005220	3
892	MONDO0005229	1
893	MONDO0005231	6
894	MONDO0005233	970
895	MONDO0005258	1494
896	MONDO0005264	34
897	MONDO0005275	204
898	MONDO0005282	17
899	MONDO0005314	79
900	MONDO0005315	1
901	MONDO0005316	199
902	MONDO0005324	33
903	MONDO0005327	240
904	MONDO0005347	245
905	MONDO0005354	374
906	MONDO0005362	181
907	MONDO0005366	416
908	MONDO0005367	12
909	MONDO0005396	45
910	MONDO0005404	43
911	MONDO0005405	24
912	MONDO0005459	14
913	MONDO0005460	44
914	MONDO0005480	11
915	MONDO0005489	144
916	MONDO0005494	10
917	MONDO0005502	362
918	MONDO0005509	1
919	MONDO0005520	19
920	MONDO0005542	544
921	MONDO0005545	48
922	MONDO0005555	3
923	MONDO0005556	203
924	MONDO0005563	14
925	MONDO0005565	11
926	MONDO0005567	1
927	MONDO0005575	6193
928	MONDO0005578	3355
929	MONDO0005579	77
930	MONDO0005582	19
931	MONDO0005590	1
932	MONDO0005594	1
933	MONDO0005595	12
934	MONDO0005614	3
935	MONDO0005627	493
936	MONDO0005641	1
937	MONDO0005647	1
938	MONDO0005674	11
939	MONDO0005717	2
940	MONDO0005720	16
941	MONDO0005725	8
942	MONDO0005737	164
943	MONDO0005744	28
944	MONDO0005774	3
945	MONDO0005779	78
946	MONDO0005790	47
947	MONDO0005794	77
948	MONDO0005815	1
949	MONDO0005822	2
950	MONDO0005828	88
951	MONDO0005829	2
952	MONDO0005837	1
953	MONDO0005845	160
954	MONDO0005848	1
955	MONDO0005855	8
956	MONDO0005859	2
957	MONDO0005866	1
958	MONDO0005875	74
959	MONDO0005898	1
960	MONDO0005907	1
961	MONDO0005918	1
962	MONDO0005920	26
963	MONDO0005921	7
964	MONDO0005952	8
965	MONDO0005969	3
966	MONDO0005983	5
967	MONDO0006019	23
968	MONDO0006031	121
969	MONDO0006033	32
970	MONDO0006047	319
971	MONDO0006060	1
972	MONDO0006081	1
973	MONDO0006082	4
974	MONDO0006206	6
975	MONDO0006216	1
976	MONDO0006238	1
977	MONDO0006243	2
978	MONDO0006248	41
979	MONDO0006256	34
980	MONDO0006279	1
981	MONDO0006290	6
982	MONDO0006446	3
983	MONDO0006485	5
984	MONDO0006512	10
985	MONDO0006592	1
986	MONDO0006685	1
987	MONDO0006698	9
988	MONDO0006727	24
989	MONDO0006730	1
990	MONDO0006762	1
991	MONDO0006769	1
992	MONDO0006806	4
993	MONDO0006807	9
994	MONDO0006810	132
995	MONDO0006826	12
996	MONDO0006835	10
997	MONDO0006843	15
998	MONDO0006848	4
999	MONDO0006897	2
1000	MONDO0006899	3
1001	MONDO0006918	12
1002	MONDO0006957	4
1003	MONDO0006961	66
1004	MONDO0006964	51
1005	MONDO0006975	132
1006	MONDO0006989	3
1007	MONDO0007027	426
1008	MONDO0007080	9
1009	MONDO0007186	4
1010	MONDO0007191	1
1011	MONDO0007220	2
1012	MONDO0007256	4502
1013	MONDO0007295	1
1014	MONDO0007307	3
1015	MONDO0007309	6
1016	MONDO0007452	5
1017	MONDO0007453	3
1018	MONDO0007471	6
1019	MONDO0007488	31
1020	MONDO0007571	1
1021	MONDO0007617	1
1022	MONDO0007648	5
1023	MONDO0007690	1
1024	MONDO0007743	83
1025	MONDO0007827	5
1026	MONDO0007835	13
1027	MONDO0007886	5
1028	MONDO0007906	2
1029	MONDO0007920	1
1030	MONDO0007959	670
1031	MONDO0008029	3
1032	MONDO0008030	1
1033	MONDO0008040	3
1034	MONDO0008082	1
1035	MONDO0008185	1
1036	MONDO0008287	9
1037	MONDO0008294	4
1038	MONDO0008380	809
1039	MONDO0008414	3
1040	MONDO0008475	13
1041	MONDO0008541	2
1042	MONDO0008542	83
1043	MONDO0008575	52
1044	MONDO0008599	43
1045	MONDO0008608	13
1046	MONDO0008641	1
1047	MONDO0008642	6
1048	MONDO0008668	2
1049	MONDO0008670	7
1050	MONDO0008675	1
1051	MONDO0008686	3
1052	MONDO0008738	2
1053	MONDO0008771	28
1054	MONDO0008828	3
1055	MONDO0009015	1
1056	MONDO0009133	1
1057	MONDO0009265	3
1058	MONDO0009412	4
1059	MONDO0009421	1
1060	MONDO0009664	2
1061	MONDO0009675	2
1062	MONDO0009705	3
1063	MONDO0009807	1282
1064	MONDO0009813	9
1065	MONDO0009841	3
1066	MONDO0009934	8
1067	MONDO0009945	10
1068	MONDO0009960	2
1069	MONDO0010020	2
1070	MONDO0010029	521
1071	MONDO0010155	11
1072	MONDO0010168	3
1073	MONDO0010191	3
1074	MONDO0010196	1
1075	MONDO0010210	3
1076	MONDO0010315	4
1077	MONDO0010336	1
1078	MONDO0010385	2
1079	MONDO0010455	1
1080	MONDO0010457	2
1081	MONDO0010506	1
1082	MONDO0010595	44
1083	MONDO0010651	1
1084	MONDO0010674	82
1085	MONDO0010679	941
1086	MONDO0010723	1
1087	MONDO0010826	9
1088	MONDO0010828	22
1089	MONDO0010888	1
1090	MONDO0010894	1
1091	MONDO0010936	1
1092	MONDO0011087	1
1093	MONDO0011091	1
1094	MONDO0011122	1
1095	MONDO0011223	17
1096	MONDO0011292	24
1097	MONDO0011405	33
1098	MONDO0011412	2
1099	MONDO0011459	1
1100	MONDO0011528	3
1101	MONDO0011612	1
1102	MONDO0011719	74
1103	MONDO0011895	2
1104	MONDO0011908	34
1105	MONDO0011925	3
1106	MONDO0011962	402
1107	MONDO0012064	2
1108	MONDO0012348	1
1109	MONDO0012511	9
1110	MONDO0012516	1
1111	MONDO0012774	1
1112	MONDO0012825	4
1113	MONDO0012982	1
1114	MONDO0013024	4
1115	MONDO0013252	2
1116	MONDO0013282	13
1117	MONDO0013304	2
1118	MONDO0013355	1
1119	MONDO0013357	2
1120	MONDO0013607	2
1121	MONDO0013680	1
1122	MONDO0013853	1
1123	MONDO0014054	1
1124	MONDO0014181	1
1125	MONDO0014213	1
1126	MONDO0014306	2
1127	MONDO0014320	1
1128	MONDO0014405	8
1129	MONDO0014435	1
1130	MONDO0014521	1
1131	MONDO0014527	2
1132	MONDO0014533	1
1133	MONDO0015075	1
1134	MONDO0015144	1
1135	MONDO0015277	11
1136	MONDO0015299	6
1137	MONDO0015364	4
1138	MONDO0015474	1
1139	MONDO0015517	104
1140	MONDO0015531	1
1141	MONDO0015597	1
1142	MONDO0015636	1
1143	MONDO0015687	1
1144	MONDO0015758	1
1145	MONDO0015759	250
1146	MONDO0015762	5
1147	MONDO0015796	413
1148	MONDO0015804	2
1149	MONDO0015808	1
1150	MONDO0015924	441
1151	MONDO0015998	1
1152	MONDO0016003	16
1153	MONDO0016098	1
1154	MONDO0016175	1
1155	MONDO0016241	3
1156	MONDO0016262	1
1157	MONDO0016356	1
1158	MONDO0016358	1
1159	MONDO0016532	19
1160	MONDO0016533	1
1161	MONDO0016567	2
1162	MONDO0016575	2
1163	MONDO0016642	218
1164	MONDO0016686	3
1165	MONDO0016691	14
1166	MONDO0016693	1
1167	MONDO0016698	130
1168	MONDO0017287	9
1169	MONDO0017570	1
1170	MONDO0017590	1
1171	MONDO0017604	2
1172	MONDO0017816	1
1173	MONDO0017884	25
1174	MONDO0017885	18
1175	MONDO0017941	153
1176	MONDO0017990	5
1177	MONDO0018059	25
1178	MONDO0018068	11
1179	MONDO0018071	14
1180	MONDO0018078	5
1181	MONDO0018150	13
1182	MONDO0018158	6
1183	MONDO0018166	1
1184	MONDO0018177	3764
1185	MONDO0018307	7
1186	MONDO0018364	1
1187	MONDO0018542	9
1188	MONDO0018556	2
1189	MONDO0018660	150
1190	MONDO0018666	137
1191	MONDO0018687	3
1192	MONDO0018695	212
1193	MONDO0018772	1
1194	MONDO0018805	5
1195	MONDO0018835	1
1196	MONDO0018852	3
1197	MONDO0018882	392
1198	MONDO0018901	3
1199	MONDO0018905	229
1200	MONDO0018906	2
1201	MONDO0018908	363
1202	MONDO0018911	6
1203	MONDO0018923	17
1204	MONDO0018926	7
1205	MONDO0018975	2
1206	MONDO0018979	2
1207	MONDO0019003	4
1208	MONDO0019004	21
1209	MONDO0019015	4
1210	MONDO0019086	3
1211	MONDO0019087	524
1212	MONDO0019088	1
1213	MONDO0019091	240
1214	MONDO0019125	3
1215	MONDO0019154	3
1216	MONDO0019170	2
1217	MONDO0019202	6
1218	MONDO0019209	46
1219	MONDO0019324	5
1220	MONDO0019340	157
1221	MONDO0019359	20
1222	MONDO0019365	19
1223	MONDO0019376	4
1224	MONDO0019451	6
1225	MONDO0019469	2
1226	MONDO0019516	1
1227	MONDO0019542	1
1228	MONDO0019562	14
1229	MONDO0019570	5
1230	MONDO0019622	1
1231	MONDO0019623	34
1232	MONDO0019633	10
1233	MONDO0019719	15
