	CURIE	counts
524	MeSHC537357	1
525	MeSHC537358	3
526	MeSHC537359	1
527	MeSHC537362	3
528	MeSHC537366	1
529	MeSHC537369	1
530	MeSHC537372	3
531	MeSHC537392	15
532	MeSHC537395	1
533	MeSHC537403	1
534	MeSHC537409	9
535	MeSHC537412	2
536	MeSHC537418	11
537	MeSHC537419	1
538	MeSHC537423	1
539	MeSHC537429	3
540	MeSHC537437	1
541	MeSHC537465	1
542	MeSHC537475	1
543	MeSHC537483	1
544	MeSHC537492	2
545	MeSHC537500	1
546	MeSHC537501	2
547	MeSHC537505	1
548	MeSHC537516	2
549	MeSHC537521	2
550	MeSHC537533	9
551	MeSHC537537	1
552	MeSHC537538	1
553	MeSHC537559	1
554	MeSHC537565	1
555	MeSHC537592	7
556	MeSHC537607	1
557	MeSHC537617	1
558	MeSHC537627	1
559	MeSHC537633	1
560	MeSHC537655	1
561	MeSHC537680	1
562	MeSHC537702	7
563	MeSHC537705	2
564	MeSHC537710	2
565	MeSHC537738	1
566	MeSHC537750	6
567	MeSHC537751	1
568	MeSHC537762	3
569	MeSHC537766	2
570	MeSHC537768	2
571	MeSHC537769	2
572	MeSHC537775	5
573	MeSHC537835	7
574	MeSHC537844	1
575	MeSHC537845	2
576	MeSHC537849	7
577	MeSHC537866	4
578	MeSHC537901	1
579	MeSHC537927	1
580	MeSHC537932	1
581	MeSHC537963	1
582	MeSHC537995	2
583	MeSHC538005	2
584	MeSHC538007	1
585	MeSHC538011	1
586	MeSHC538052	6
587	MeSHC538098	3
588	MeSHC538101	1
589	MeSHC538109	2
590	MeSHC538124	1
591	MeSHC538139	2
592	MeSHC538167	7
593	MeSHC538184	1
594	MeSHC538191	1
595	MeSHC538212	1
596	MeSHC538223	1
597	MeSHC538225	3
598	MeSHC538248	2
599	MeSHC538258	4
600	MeSHC538260	1
601	MeSHC538265	30
602	MeSHC538273	6
603	MeSHC538276	2
604	MeSHC538280	2
605	MeSHC538320	1
606	MeSHC538322	2
607	MeSHC538333	1
608	MeSHC538355	1
609	MeSHC538365	22
610	MeSHC538387	1
611	MeSHC538394	1
612	MeSHC538424	4
613	MeSHC538442	12
614	MeSHC538445	19
615	MeSHC538494	1
616	MeSHC538496	8
617	MeSHC538511	1
618	MeSHC538525	1
619	MeSHC538614	250
620	MeSHC538636	1
621	MeSHC538655	2
622	MeSHC543759	20
623	MeSHC548012	1
624	MeSHC548075	1
625	MeSHC548078	1
626	MeSHC557675	6
627	MeSHC557819	3
628	MeSHC562385	37
629	MeSHC562388	9
630	MeSHC562393	23
631	MeSHC562399	2
632	MeSHC562429	1
633	MeSHC562456	3
634	MeSHC562487	1
635	MeSHC562538	1
636	MeSHC562568	6
637	MeSHC562576	1
638	MeSHC562587	1
639	MeSHC562656	1
640	MeSHC562657	1
641	MeSHC562694	5
642	MeSHC562704	1
643	MeSHC562719	1
644	MeSHC562731	2
645	MeSHC562735	1
646	MeSHC562790	1
647	MeSHC562799	3
648	MeSHC562832	1
649	MeSHC562839	45
650	MeSHC562844	2
651	MeSHC562865	1
652	MeSHC562873	3
653	MeSHC562875	2
654	MeSHC562935	2
655	MeSHC562942	7
656	MeSHC562950	3
657	MeSHC562992	1
658	MeSHC563003	20
659	MeSHC563010	8
660	MeSHC563028	1
661	MeSHC563032	2
662	MeSHC563043	5
663	MeSHC563120	1
664	MeSHC563168	162
665	MeSHC563181	1
666	MeSHC563184	1
667	MeSHC563195	2
668	MeSHC563201	1
669	MeSHC563236	1
670	MeSHC563237	8
671	MeSHC563256	1
672	MeSHC563261	2
673	MeSHC563262	2
674	MeSHC563324	3
675	MeSHC563365	2
676	MeSHC563462	1
677	MeSHC563466	1
678	MeSHC563476	5
679	MeSHC563479	35
680	MeSHC563493	1
681	MeSHC563515	3
682	MeSHC563551	22
683	MeSHC563601	11
684	MeSHC563662	3
685	MeSHC563666	1
686	MeSHC563710	1
687	MeSHC563907	1
688	MeSHC563918	1
689	MeSHC563938	3
690	MeSHC563984	8
691	MeSHC564019	1
692	MeSHC564048	1
693	MeSHC564093	1
694	MeSHC564105	1
695	MeSHC564145	1
696	MeSHC564159	1
697	MeSHC564253	7
698	MeSHC564254	6
699	MeSHC564275	5
700	MeSHC564286	7
701	MeSHC564352	1
702	MeSHC564353	1
703	MeSHC564403	3
704	MeSHC564433	1
705	MeSHC564461	2
706	MeSHC564490	1
707	MeSHC564499	1
708	MeSHC564526	1
709	MeSHC564546	3
710	MeSHC564570	1
711	MeSHC564577	1
712	MeSHC564589	5
713	MeSHC564665	1
714	MeSHC564818	1
715	MeSHC564858	1
716	MeSHC564876	1
717	MeSHC564878	1
718	MeSHC564925	7
719	MeSHC564926	1
720	MeSHC564942	2
721	MeSHC564953	1
722	MeSHC564969	3
723	MeSHC564971	6
724	MeSHC564972	11
725	MeSHC564991	1
726	MeSHC565008	2
727	MeSHC565054	7
728	MeSHC565122	6
729	MeSHC565129	1
730	MeSHC565133	1
731	MeSHC565165	4
732	MeSHC565169	7
733	MeSHC565200	1
734	MeSHC565225	1
735	MeSHC565230	1
736	MeSHC565277	2
737	MeSHC565292	8
738	MeSHC565342	1
739	MeSHC565384	1
740	MeSHC565427	5
741	MeSHC565498	4
742	MeSHC565569	1
743	MeSHC565633	3
744	MeSHC565659	1
745	MeSHC565662	3
746	MeSHC565722	1
747	MeSHC565757	1
748	MeSHC565785	2
749	MeSHC565805	1
750	MeSHC565820	1
751	MeSHC565846	3
752	MeSHC565865	2
753	MeSHC565870	1
754	MeSHC565942	1
755	MeSHC565973	2
756	MeSHC566007	1
757	MeSHC566021	2
758	MeSHC566067	4
759	MeSHC566100	1
760	MeSHC566112	3
761	MeSHC566121	2
762	MeSHC566153	1
763	MeSHC566230	2
764	MeSHC566236	1
765	MeSHC566255	2
766	MeSHC566275	1
767	MeSHC566310	1
768	MeSHC566331	1
769	MeSHC566351	2
770	MeSHC566369	2
771	MeSHC566379	3
772	MeSHC566404	4
773	MeSHC566417	7
774	MeSHC566419	1
775	MeSHC566443	1
776	MeSHC566476	5
777	MeSHC566506	3
778	MeSHC566508	4
779	MeSHC566514	1
780	MeSHC566527	4
781	MeSHC566544	2
782	MeSHC566555	1
783	MeSHC566610	6
784	MeSHC566636	3
785	MeSHC566796	1
786	MeSHC566815	1
787	MeSHC566827	1
788	MeSHC566834	1
789	MeSHC566844	1
790	MeSHC566852	3
791	MeSHC566891	1
792	MeSHC566895	1
793	MeSHC566902	1
794	MeSHC566903	4
795	MeSHC566904	2
796	MeSHC566906	1
797	MeSHC566945	1
798	MeSHC566969	2
799	MeSHC566985	5
800	MeSHC566991	2
801	MeSHC567043	1
802	MeSHC567049	1
803	MeSHC567159	6
804	MeSHC567258	1
805	MeSHC567291	3
806	MeSHC567307	3
807	MeSHC567347	1
808	MeSHC567355	2
809	MeSHC567425	1
810	MeSHC567467	1
811	MeSHC567520	2
812	MeSHC567703	1
813	MeSHC567737	1
814	MeSHC567780	2
815	MeSHC567782	3
816	MeSHC567815	1
817	MeSHC567878	1
818	MeSHC569627	1
819	MeSHC573012	1
820	MeSHC574275	2
821	MeSHC579862	1
822	MeSHC579880	8
823	MeSHC579935	1
824	MeSHC580003	2
825	MeSHC580065	1
826	MeSHC580075	19
827	MeSHC580174	2
828	MeSHC580316	4
829	MeSHC580335	4
830	MeSHC580365	1
831	MeSHC580383	3
832	MeSHC585640	2
833	MeSHD000008	1
834	MeSHD000012	1
835	MeSHD000013	20
836	MeSHD000014	201
837	MeSHD000015	1
838	MeSHD000031	4
839	MeSHD000033	1
840	MeSHD000052	2
841	MeSHD000067073	3
842	MeSHD000067251	1
843	MeSHD000067329	4
844	MeSHD000067390	65
845	MeSHD000067404	1
846	MeSHD000067562	3
847	MeSHD000067877	140
848	MeSHD000068079	8
849	MeSHD000068376	1
850	MeSHD000069279	12
851	MeSHD000069337	2
852	MeSHD000069578	8
853	MeSHD000070589	1
854	MeSHD000070598	3
855	MeSHD000070600	5
856	MeSHD000070603	2
857	MeSHD000070627	2
858	MeSHD000070642	79
859	MeSHD000071069	23
860	MeSHD000071074	4
861	MeSHD000071079	13
862	MeSHD000071243	6
863	MeSHD000071576	2
864	MeSHD000071699	1
865	MeSHD000071700	2
866	MeSHD000072660	2
867	MeSHD000072661	6
868	MeSHD000072716	2
869	MeSHD000072717	8
870	MeSHD000072837	20
871	MeSHD000073296	1
872	MeSHD000073605	5
873	MeSHD000073618	1
874	MeSHD000073842	1
875	MeSHD000074723	3
876	MeSHD000075262	9
877	MeSHD000075363	1
878	MeSHD000075529	1
879	MeSHD000075902	1
880	MeSHD000077192	312
881	MeSHD000077195	104
882	MeSHD000077216	75
883	MeSHD000077273	42
884	MeSHD000077277	98
885	MeSHD000077765	2
886	MeSHD000077779	11
887	MeSHD000079225	2146
888	MeSHD000079262	14
889	MeSHD000079562	1
890	MeSHD000079690	3
891	MeSHD000079822	7
892	MeSHD000080203	3
893	MeSHD000080223	1
894	MeSHD000080343	1
895	MeSHD000080345	1
896	MeSHD000080363	1
897	MeSHD000080364	2
898	MeSHD000080822	4
899	MeSHD000080874	13
900	MeSHD000080902	44
901	MeSHD000080983	30
902	MeSHD000081003	1
903	MeSHD000081029	39
904	MeSHD000081030	1
905	MeSHD000081207	5
906	MeSHD000081483	7
907	MeSHD000138	15
908	MeSHD000140	7
909	MeSHD000152	13
910	MeSHD000163	234
911	MeSHD000169	1
912	MeSHD000172	3
913	MeSHD000208	22
914	MeSHD000210	1
915	MeSHD000230	268
916	MeSHD000231	1
917	MeSHD000236	126
918	MeSHD000257	4
919	MeSHD000267	1
920	MeSHD000275	280
921	MeSHD000292	1
922	MeSHD000303	1
923	MeSHD000306	1
924	MeSHD000308	2
925	MeSHD000309	38
926	MeSHD000310	6
927	MeSHD000312	2
928	MeSHD000314	1
929	MeSHD000326	8
930	MeSHD000361	2
931	MeSHD000380	1
932	MeSHD000382	1
933	MeSHD000386	4
934	MeSHD000402	27
935	MeSHD000419	12
936	MeSHD000435	4
937	MeSHD000437	32
938	MeSHD000471	1
939	MeSHD000474	1
940	MeSHD000505	3
941	MeSHD000506	1
942	MeSHD000532	1
943	MeSHD000542	1
944	MeSHD000544	416
945	MeSHD000562	3
946	MeSHD000564	5
947	MeSHD000568	2
948	MeSHD000592	2
949	MeSHD000647	5
950	MeSHD000652	1
951	MeSHD000686	17
952	MeSHD000690	173
953	MeSHD000699	16
954	MeSHD000707	7
955	MeSHD000712	1
956	MeSHD000740	108
957	MeSHD000741	8
958	MeSHD000742	2
959	MeSHD000743	6
960	MeSHD000744	2
961	MeSHD000747	1
962	MeSHD000748	1
963	MeSHD000749	2
964	MeSHD000755	65
965	MeSHD000782	136
966	MeSHD000783	96
967	MeSHD000787	1
968	MeSHD000789	1
969	MeSHD000795	4
970	MeSHD000796	1
971	MeSHD000844	1
972	MeSHD000848	2
973	MeSHD000853	20
974	MeSHD000855	10
975	MeSHD000856	1
976	MeSHD000857	3
977	MeSHD000860	783
978	MeSHD000881	3
979	MeSHD001007	75
980	MeSHD001014	22
981	MeSHD001017	3
982	MeSHD001018	10
983	MeSHD001022	1
984	MeSHD001024	8
985	MeSHD001049	50
986	MeSHD001063	2
987	MeSHD001064	2
988	MeSHD001068	4
989	MeSHD001100	3
990	MeSHD001102	567
991	MeSHD001134	1
992	MeSHD001145	36
993	MeSHD001146	3
994	MeSHD001157	6
995	MeSHD001161	3
996	MeSHD001164	4
997	MeSHD001165	4
998	MeSHD001167	2
999	MeSHD001168	158
1000	MeSHD001169	1
1001	MeSHD001170	7
1002	MeSHD001171	34
1003	MeSHD001172	292
1004	MeSHD001176	3
1005	MeSHD001195	3
1006	MeSHD001196	1
1007	MeSHD001201	35
1008	MeSHD001228	6
1009	MeSHD001229	4
1010	MeSHD001249	255
1011	MeSHD001254	63
1012	MeSHD001259	38
1013	MeSHD001260	38
1014	MeSHD001281	52
1015	MeSHD001284	74
1016	MeSHD001289	17
1017	MeSHD001304	2
1018	MeSHD001321	183
1019	MeSHD001327	254
1020	MeSHD001404	10
1021	MeSHD001416	4
1022	MeSHD001424	102
1023	MeSHD001437	1
1024	MeSHD001471	2
1025	MeSHD001480	16
1026	MeSHD001506	8
1027	MeSHD001523	414
1028	MeSHD001650	5
1029	MeSHD001651	4
1030	MeSHD001655	1
1031	MeSHD001656	16
1032	MeSHD001657	5
1033	MeSHD001660	3
1034	MeSHD001661	10
1035	MeSHD001714	163
1036	MeSHD001745	11
1037	MeSHD001746	1
1038	MeSHD001748	2
1039	MeSHD001749	204
1040	MeSHD001750	17
1041	MeSHD001753	16
1042	MeSHD001765	8
1043	MeSHD001766	41
1044	MeSHD001768	15
1045	MeSHD001778	39
1046	MeSHD001791	21
1047	MeSHD001796	10
1048	MeSHD001816	8
1049	MeSHD001845	1
1050	MeSHD001847	33
1051	MeSHD001848	1
1052	MeSHD001849	1
1053	MeSHD001851	15
1054	MeSHD001855	48
1055	MeSHD001859	44
1056	MeSHD001862	4
1057	MeSHD001906	1
1058	MeSHD001907	1
1059	MeSHD001913	1
1060	MeSHD001919	1
1061	MeSHD001924	3
1062	MeSHD001925	11
1063	MeSHD001926	6
1064	MeSHD001927	127
1065	MeSHD001928	10
1066	MeSHD001929	7
1067	MeSHD001930	53
1068	MeSHD001932	200
1069	MeSHD001943	2964
1070	MeSHD001982	3
1071	MeSHD001988	7
1072	MeSHD001989	3
