	CURIE	counts
115	MONDO0005542	7
116	MONDO0005545	3
117	MONDO0005556	4
118	MONDO0005563	1
119	MONDO0005575	8
120	MONDO0005578	3
121	MONDO0005579	2
122	MONDO0005595	1
123	MONDO0005627	1
124	MONDO0005737	6
125	MONDO0005744	1
126	MONDO0005790	1
127	MONDO0005815	1
128	MONDO0005845	1
129	MONDO0005875	1
130	MONDO0006047	3
131	MONDO0006206	5
132	MONDO0006256	3
133	MONDO0006446	1
134	MONDO0006806	1
135	MONDO0006918	1
136	MONDO0006964	3
137	MONDO0007027	2
138	MONDO0007256	6
139	MONDO0007743	38
140	MONDO0007959	2
141	MONDO0008380	1
142	MONDO0008668	1
143	MONDO0009265	4
144	MONDO0009807	1
145	MONDO0010191	1
146	MONDO0010679	3
147	MONDO0011719	2
148	MONDO0011908	1
149	MONDO0011962	2
150	MONDO0013304	1
151	MONDO0015075	1
152	MONDO0015687	1
153	MONDO0015759	7
154	MONDO0015796	3
155	MONDO0015924	6
156	MONDO0016262	1
157	MONDO0016532	1
158	MONDO0016642	1
159	MONDO0016698	1
160	MONDO0017816	1
161	MONDO0017941	2
162	MONDO0018078	2
163	MONDO0018177	6
164	MONDO0018660	6
165	MONDO0018882	1
166	MONDO0018906	2
167	MONDO0018908	6
168	MONDO0019004	2
169	MONDO0019091	1
170	MONDO0019340	1
171	MONDO0019451	1
172	MONDO0019542	3
173	MONDO0019623	8
174	MONDO0020077	1
175	MONDO0020311	2
176	MONDO0020579	1
177	MONDO0020920	1
178	MONDO0021042	1
179	MONDO0021178	3
180	MONDO0021201	1
181	MONDO0022578	1
182	MONDO0024332	20
183	MONDO0024376	1
184	MONDO0024883	4
185	MONDO0037748	1
186	MONDO0040679	3
187	MONDO0040732	1
188	MONDO0041052	1
189	MONDO0043589	2
190	MONDO0043653	1
191	MONDO0044212	1
192	MONDO0044339	1
193	MONDO0044704	1
194	MONDO0100081	1
195	MONDO0100116	1
196	MONDO0100192	2
197	MONDO0100342	1
198	MONDO0800106	4
199	MeSHD003457	5
200	MeSHD003967	5
201	MeSHD007239	1
202	MeSHD008216	1
203	MeSHD008288	1
204	NCITC100076	1
205	NCITC102993	1
206	NCITC103059	3
207	NCITC103098	3
208	NCITC107528	1
209	NCITC111888	1
210	NCITC112835	1
211	NCITC112864	6
212	NCITC113101	2
213	NCITC113609	2
214	NCITC114357	6
215	NCITC114476	1
216	NCITC114592	14
217	NCITC114830	1
218	NCITC114934	1
219	NCITC115935	987
220	NCITC116003	2
221	NCITC116980	2
222	NCITC117015	1
223	NCITC118686	1
224	NCITC118859	1
225	NCITC119031	1
226	NCITC1222	1
227	NCITC122572	1
228	NCITC122583	1
229	NCITC122687	1
230	NCITC124295	1
231	NCITC124639	15
232	NCITC12476	1
233	NCITC128336	1
234	NCITC128418	5
235	NCITC128423	3
236	NCITC128429	3
237	NCITC130200	1
238	NCITC131653	1
239	NCITC13359	1
240	NCITC137693	1
241	NCITC14219	1
242	NCITC14312	1
243	NCITC14327	1
244	NCITC143896	1
245	NCITC150595	1
246	NCITC15175	2
247	NCITC15192	1
248	NCITC15194	1
249	NCITC152105	6
250	NCITC15222	1
251	NCITC15246	4
252	NCITC15256	1
253	NCITC15261	3
254	NCITC15265	30
255	NCITC15271	2
256	NCITC15274	6
257	NCITC15299	3
258	NCITC15329	1
259	NCITC15352	7
260	NCITC15399	2
261	NCITC15425	1
262	NCITC154635	1
263	NCITC154950	1
264	NCITC157876	1
265	NCITC157974	1
266	NCITC157978	1
267	NCITC158963	2
268	NCITC159658	2
269	NCITC16269	39
270	NCITC164315	4
271	NCITC16522	1
272	NCITC165593	2
273	NCITC167233	1
274	NCITC16731	1
275	NCITC171133	163
276	NCITC171998	2
277	NCITC173766	1
278	NCITC17726	1
279	NCITC178427	8
280	NCITC17992	1
281	NCITC180523	1
282	NCITC181757	3
283	NCITC184384	1
284	NCITC19635	1
285	NCITC25179	6
286	NCITC25298	1
287	NCITC25299	3
288	NCITC25742	19
289	NCITC26704	2
290	NCITC26714	1
291	NCITC26722	1
292	NCITC26723	1
293	NCITC26732	15
294	NCITC26755	7
295	NCITC26759	1
296	NCITC26781	16
297	NCITC26815	2
298	NCITC26828	1
299	NCITC26833	1
300	NCITC26845	20
301	NCITC26851	2
302	NCITC26868	3
303	NCITC26883	4
304	NCITC26930	1
305	NCITC26940	1
306	NCITC27003	1
307	NCITC27146	3
308	NCITC27168	3
309	NCITC27195	15
310	NCITC27219	1
311	NCITC27726	1
312	NCITC27780	1
313	NCITC27851	4
314	NCITC27956	1
315	NCITC27996	10
316	NCITC28195	2
317	NCITC28286	12
318	NCITC28397	192
319	NCITC2866	25
320	NCITC2868	1
321	NCITC2869	5
322	NCITC2872	1
323	NCITC2878	5
324	NCITC2884	112
325	NCITC2890	1
326	NCITC2897	13
327	NCITC2910	2
328	NCITC2912	1
329	NCITC2917	1
330	NCITC2931	9
331	NCITC2938	4
332	NCITC2951	2
333	NCITC2952	31
334	NCITC2962	10
335	NCITC2965	37
336	NCITC2975	4
337	NCITC2985	18
338	NCITC2986	1
339	NCITC2987	11
340	NCITC29888	1
341	NCITC2998	3
342	NCITC3001	17
343	NCITC3002	1
344	NCITC3014	4
345	NCITC3020	25
346	NCITC3036	1
347	NCITC3038	1
348	NCITC3079	2
349	NCITC3080	6
350	NCITC3108	25
351	NCITC3117	3
352	NCITC3126	2
353	NCITC3149	4
354	NCITC3150	1
355	NCITC3161	2
356	NCITC3163	3
357	NCITC3167	1
358	NCITC3171	9
359	NCITC3172	1
360	NCITC3199	188
361	NCITC3201	21
362	NCITC3208	3
363	NCITC3231	1
364	NCITC3234	1
365	NCITC3242	20
366	NCITC3243	17
367	NCITC3247	3
368	NCITC3260	1
369	NCITC3283	11
370	NCITC3298	2
371	NCITC3303	21
372	NCITC3331	1
373	NCITC3343	4
374	NCITC3346	14
375	NCITC3353	7
376	NCITC3362	88
377	NCITC3388	5
378	NCITC3389	3
379	NCITC3399	1
380	NCITC3401	1
381	NCITC3423	1
382	NCITC34383	4
383	NCITC3439	2
384	NCITC34416	1
385	NCITC34421	2
386	NCITC34423	9
387	NCITC34439	1
388	NCITC3444	2
389	NCITC34447	7
390	NCITC3445	1
391	NCITC34500	1
392	NCITC34646	1
393	NCITC34650	8
394	NCITC34661	1
395	NCITC34670	2
396	NCITC34683	2
397	NCITC34707	4
398	NCITC34768	1
399	NCITC3478	22
400	NCITC34782	1
401	NCITC34797	41
402	NCITC34798	2
403	NCITC34800	2
404	NCITC34824	1
405	NCITC34830	1
406	NCITC34831	1
407	NCITC34885	2
408	NCITC34890	6
409	NCITC34910	1
410	NCITC34927	6
411	NCITC34949	10
412	NCITC34988	1
413	NCITC34995	3
414	NCITC35024	2
415	NCITC35027	7
416	NCITC35089	1
417	NCITC35094	70
418	NCITC35117	1
419	NCITC3512	5
420	NCITC3513	4
421	NCITC35158	1
422	NCITC35204	6
423	NCITC35270	1
424	NCITC35547	4
425	NCITC35552	1
426	NCITC35716	23
427	NCITC35768	11
428	NCITC3586	1
429	NCITC3588	1
430	NCITC37935	2
431	NCITC37968	3
432	NCITC38084	2
433	NCITC3813	1
434	NCITC3823	1
435	NCITC3862	2
436	NCITC38665	2
437	NCITC3867	1
438	NCITC39293	7
439	NCITC3995	1
440	NCITC4036	1
441	NCITC4043	1
442	NCITC40557	5
443	NCITC41366	1
444	NCITC4376	7
445	NCITC4381	1
446	NCITC45161	1
447	NCITC46089	1
448	NCITC4673	1
449	NCITC4813	1
450	NCITC4817	1
451	NCITC48660	1
452	NCITC4872	60
453	NCITC4878	8
454	NCITC4908	2
455	NCITC4910	2
456	NCITC4911	9
457	NCITC4917	9
458	NCITC49343	1
459	NCITC4984	1
460	NCITC50479	7
461	NCITC50486	1
462	NCITC50495	1
463	NCITC50577	9
464	NCITC50596	1
465	NCITC50625	1
466	NCITC50629	1
467	NCITC50631	2
468	NCITC50689	11
469	NCITC50713	3
470	NCITC50724	1
471	NCITC50767	1
472	NCITC50799	1
473	NCITC50852	1
474	NCITC50917	2
475	NCITC51565	7
476	NCITC51590	1
477	NCITC51896	1
478	NCITC51996	1
479	NCITC53482	111
480	NCITC53649	7
481	NCITC53656	1
482	NCITC56095	1
483	NCITC61277	6
484	NCITC61374	1
485	NCITC61398	2
486	NCITC62577	1
487	NCITC62601	2
488	NCITC63663	1
489	NCITC65108	5
490	NCITC68751	37
491	NCITC71079	9
492	NCITC71877	1
493	NCITC72070	5
494	NCITC7377	2
495	NCITC7431	7
496	NCITC7711	1
497	NCITC78444	1
498	NCITC78497	11
499	NCITC78599	1
500	NCITC78634	1
501	NCITC78718	1
502	NCITC79748	1
503	NCITC80078	8
504	NCITC80099	1
505	NCITC82343	2
506	NCITC82475	1
507	NCITC82892	1
508	NCITC84391	1
509	NCITC84397	1
510	NCITC84442	1
511	NCITC84449	2
512	NCITC84496	4
513	NCITC84501	11
514	NCITC84564	10
515	NCITC84673	1
516	NCITC84950	1
517	NCITC84989	1
518	NCITC85015	1
519	NCITC85021	1
520	NCITC85051	1
521	NCITC85064	2
522	NCITC85075	8
523	NCITC85185	2
524	NCITC8574	1
525	NCITC86589	1
526	NCITC87168	1
527	NCITC8720	1
528	NCITC8721	1
529	NCITC87497	5
530	NCITC88411	5
531	NCITC89329	4
532	NCITC8946	2
533	NCITC8963	1
534	NCITC89715	35
535	NCITC9105	1
536	NCITC9107	20
537	NCITC9118	2
538	NCITC91517	25
539	NCITC92200	1
540	NCITC92201	1
541	NCITC9224	1
542	NCITC92622	8
543	NCITC92633	1
544	NCITC92814	1
545	NCITC92861	23
546	NCITC92862	1
547	NCITC92950	1
548	NCITC9300	4
549	NCITC9382	1
550	NCITC9384	3
551	NCITC94250	4
552	NCITC94349	1
553	NCITC94376	1
554	NCITC94378	16
555	NCITC94773	3
556	NCITC94832	1
557	NCITC94834	1
558	NCITC95802	8
559	NCITC96210	1
560	NCITC96406	1
561	NCITC96408	3
562	NCITC97119	2
563	NCITC97132	4
564	NCITC97161	4
565	NCITC99053	1
566	NCITC99088	1
567	NCITC99107	6
568	NCITC99111	1
569	NCITC99521	1
570	NCITC99524	1
